swi_issue_id,issue_name,issue_description,Year,Quarter,LDA_frequency
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2021,3,567
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2022,2,570
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2023,1,524
57,MRNA/MRNA Vaccines,"MRNA, MRNA vaccines, MRNA research, and relevant subtopics",2010,1,445
58,Medicare Part D,Medicare Part D and relevant subtopics,2010,1,1263
58,Medicare Part D,Medicare Part D and relevant subtopics,2010,4,1152
58,Medicare Part D,Medicare Part D and relevant subtopics,2011,3,1232
58,Medicare Part D,Medicare Part D and relevant subtopics,2012,2,1178
58,Medicare Part D,Medicare Part D and relevant subtopics,2013,1,1233
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2017,4,584
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2018,3,642
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2019,2,707
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2020,1,695
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2020,4,686
70,Artificial Intelligence,"The development and application of computer systems capable of performing tasks that typically require human intelligence, such as visual perception, speech recognition, decision-making, and language translation",2020,2,489
70,Artificial Intelligence,"The development and application of computer systems capable of performing tasks that typically require human intelligence, such as visual perception, speech recognition, decision-making, and language translation",2021,1,525
70,Artificial Intelligence,"The development and application of computer systems capable of performing tasks that typically require human intelligence, such as visual perception, speech recognition, decision-making, and language translation",2021,4,656
70,Artificial Intelligence,"The development and application of computer systems capable of performing tasks that typically require human intelligence, such as visual perception, speech recognition, decision-making, and language translation",2022,3,749
70,Artificial Intelligence,"The development and application of computer systems capable of performing tasks that typically require human intelligence, such as visual perception, speech recognition, decision-making, and language translation",2023,2,761
70,Artificial Intelligence,"The development and application of computer systems capable of performing tasks that typically require human intelligence, such as visual perception, speech recognition, decision-making, and language translation",2024,1,826
70,Artificial Intelligence,"The development and application of computer systems capable of performing tasks that typically require human intelligence, such as visual perception, speech recognition, decision-making, and language translation",2024,4,787
71,Cybersecurity,"Protection of systems, networks, and data from digital threats, including unauthorized access, data breaches, and cyberattacks",2010,2,421
71,Cybersecurity,"Protection of systems, networks, and data from digital threats, including unauthorized access, data breaches, and cyberattacks",2011,1,381
71,Cybersecurity,"Protection of systems, networks, and data from digital threats, including unauthorized access, data breaches, and cyberattacks",2011,4,375
71,Cybersecurity,"Protection of systems, networks, and data from digital threats, including unauthorized access, data breaches, and cyberattacks",2012,3,351
71,Cybersecurity,"Protection of systems, networks, and data from digital threats, including unauthorized access, data breaches, and cyberattacks",2013,2,385
71,Cybersecurity,"Protection of systems, networks, and data from digital threats, including unauthorized access, data breaches, and cyberattacks",2014,1,363
71,Cybersecurity,"Protection of systems, networks, and data from digital threats, including unauthorized access, data breaches, and cyberattacks",2014,4,350
71,Cybersecurity,"Protection of systems, networks, and data from digital threats, including unauthorized access, data breaches, and cyberattacks",2015,3,374
71,Cybersecurity,"Protection of systems, networks, and data from digital threats, including unauthorized access, data breaches, and cyberattacks",2016,2,385
71,Cybersecurity,"Protection of systems, networks, and data from digital threats, including unauthorized access, data breaches, and cyberattacks",2017,1,369
72,Cloud Computing,"Delivery of computing services, including servers, storage, databases, and software, over the internet to provide scalable and on-demand resources",2010,2,421
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2021,3,693
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2022,2,759
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2023,1,726
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2023,4,765
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2024,3,795
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2020,4,558
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2021,3,567
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2022,2,570
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2023,1,524
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2023,4,535
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2024,3,539
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2010,4,588
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2011,3,606
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2012,2,574
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2013,1,513
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2013,4,512
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2014,3,529
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2015,2,607
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2016,1,594
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2016,4,615
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2017,3,597
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2018,2,614
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2019,1,667
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2013,4,2502
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2014,3,2571
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2015,2,2630
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2016,1,2587
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2016,4,2575
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2017,3,2932
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2018,2,2958
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2019,1,2942
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2019,4,2982
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2020,3,3498
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2021,2,3532
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2022,1,3534
46,Pharmaceuticals/Drugs,"Pharmaceuticals, drugs, medicine, and related subtopics",2011,4,414
46,Pharmaceuticals/Drugs,"Pharmaceuticals, drugs, medicine, and related subtopics",2012,3,408
46,Pharmaceuticals/Drugs,"Pharmaceuticals, drugs, medicine, and related subtopics",2013,2,409
46,Pharmaceuticals/Drugs,"Pharmaceuticals, drugs, medicine, and related subtopics",2014,1,406
46,Pharmaceuticals/Drugs,"Pharmaceuticals, drugs, medicine, and related subtopics",2014,4,420
46,Pharmaceuticals/Drugs,"Pharmaceuticals, drugs, medicine, and related subtopics",2015,3,447
46,Pharmaceuticals/Drugs,"Pharmaceuticals, drugs, medicine, and related subtopics",2016,2,468
46,Pharmaceuticals/Drugs,"Pharmaceuticals, drugs, medicine, and related subtopics",2017,1,463
47,Biotechnology,"Biotechnology and subtopics related to biotechnology firms, research, and legislation",2024,4,1024
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2011,4,549
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2012,3,417
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2013,2,462
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2014,1,681
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2014,4,550
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2015,3,718
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2016,2,604
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2017,1,461
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2017,4,442
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2018,3,441
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2019,2,449
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2020,1,432
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2020,4,398
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2021,3,417
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2022,2,432
48,Intellectual Property,"Intellectual property, patents, and relevant subtopics",2023,1,381
49,Health Systems/Hospital Systems,"Health systems, hospitals, hospital systems, and related subtopics",2010,1,3764
50,FCPA/Foreign Corrupt Practices Act,The Foreign Corrupt Practices Act (FCPA) and relevant subtopics,2017,4,986
50,FCPA/Foreign Corrupt Practices Act,The Foreign Corrupt Practices Act (FCPA) and relevant subtopics,2018,3,1072
50,FCPA/Foreign Corrupt Practices Act,The Foreign Corrupt Practices Act (FCPA) and relevant subtopics,2019,2,1013
50,FCPA/Foreign Corrupt Practices Act,The Foreign Corrupt Practices Act (FCPA) and relevant subtopics,2020,1,1034
50,FCPA/Foreign Corrupt Practices Act,The Foreign Corrupt Practices Act (FCPA) and relevant subtopics,2020,4,1049
50,FCPA/Foreign Corrupt Practices Act,The Foreign Corrupt Practices Act (FCPA) and relevant subtopics,2021,3,1140
50,FCPA/Foreign Corrupt Practices Act,The Foreign Corrupt Practices Act (FCPA) and relevant subtopics,2022,2,1145
68,Controlled Substance Act,The Controlled Substances Act and related subject matter,2020,4,747
68,Controlled Substance Act,The Controlled Substances Act and related subject matter,2021,3,774
68,Controlled Substance Act,The Controlled Substances Act and related subject matter,2022,2,784
68,Controlled Substance Act,The Controlled Substances Act and related subject matter,2023,1,696
68,Controlled Substance Act,The Controlled Substances Act and related subject matter,2023,4,738
68,Controlled Substance Act,The Controlled Substances Act and related subject matter,2024,3,767
69,Right to Try,Right to Try policy and related subtopics,2010,1,3139
69,Right to Try,Right to Try policy and related subtopics,2010,4,2684
69,Right to Try,Right to Try policy and related subtopics,2011,3,2615
69,Right to Try,Right to Try policy and related subtopics,2012,2,2585
69,Right to Try,Right to Try policy and related subtopics,2013,1,2471
69,Right to Try,Right to Try policy and related subtopics,2013,4,2485
69,Right to Try,Right to Try policy and related subtopics,2014,3,2543
